6,4,10,0,8,0,27,0,27,1,6,2,7,0,12,1
12,1,5,0,7,0,30,3,28,0,8,0,7,0,18,2
10,4,9,0,6,3,35,0,36,0,7,1,5,4,19,6
19,0,6,4,5,5,33,0,42,0,4,5,5,5,20,0
9,0,4,4,7,1,32,0,35,0,4,3,6,4,15,3
23,3,8,2,6,7,33,0,37,1,7,6,2,4,9,11
10,0,6,1,7,0,28,2,34,0,0,0,6,1,12,0
22,0,10,0,9,0,34,0,36,0,9,1,8,0,14,1
4,36,5,4,3,0,14,1,11,4,5,5,3,3,no,no
19,1,7,0,5,0,21,0,36,0,7,1,6,0,14,0
19,3,8,0,8,2,36,2,49,1,8,0,6,5,19,3
14,2,10,0,10,1,37,1,52,0,8,1,10,2,17,3
15,0,9,0,9,0,33,2,44,0,8,0,9,0,18,0
30,0,5,1,8,0,37,0,49,0,5,1,7,0,18,0
16,4,7,0,2,0,30,0,54,0,6,1,6,1,19,2
6,6,3,9,9,0,31,0,47,0,3,7,10,0,5,25
19,2,8,0,7,2,33,0,46,0,6,1,7,5,17,0
8,0,4,3,6,3,30,0,35,1,5,4,6,3,12,3
14,1,7,4,7,0,31,0,33,0,8,4,7,1,14,1
16,4,5,1,6,2,30,0,40,0,6,1,3,1,15,5
11,3,6,0,1,1,34,0,36,0,6,1,3,2,15,2
13,0,9,0,6,0,27,0,44,0,9,3,5,3,12,3
13,3,8,0,7,2,32,0,45,0,7,3,6,6,15,1
14,0,5,0,5,0,22,0,32,0,4,0,4,0,10,1
10,1,10,0,7,2,32,1,25,0,10,0,7,4,10,5
15,1,no,no,no,no,20,0,21,0,4,1,no,no,11,3
11,0,7,0,7,0,34,0,29,0,5,1,8,0,15,2
12,0,9,1,8,0,31,0,41,0,9,1,8,0,18,1
11,1,9,0,9,0,31,0,38,0,9,0,9,0,13,2
7,0,3,0,3,0,31,0,30,0,6,4,5,4,12,1
18,5,9,0,5,2,19,4,32,0,7,0,4,0,16,4
13,2,5,0,7,0,30,0,44,0,7,0,7,0,14,1
12,1,8,0,7,0,36,0,49,0,7,2,6,0,18,1
15,0,9,1,2,0,29,0,30,0,9,0,5,5,3,2
18,0,7,1,3,0,24,0,21,0,7,0,1,0,8,2
15,1,9,1,6,2,30,0,24,0,8,2,6,4,16,1
16,1,4,1,5,1,30,1,28,0,4,2,6,2,16,1
23,1,9,2,8,2,34,0,48,0,9,2,6,3,15,1
19,1,5,0,4,0,36,1,36,0,6,0,5,0,17,3
22,1,9,0,7,2,33,0,60,0,8,1,6,2,18,2
19,2,6,1,5,3,28,0,43,0,6,2,4,4,16,1
25,3,9,0,6,1,33,0,39,0,6,3,7,2,18,0
23,0,4,0,4,2,32,1,48,0,5,0,3,3,17,1
15,2,8,0,10,0,27,0,36,0,8,1,10,0,15,3
12,0,10,0,6,0,24,0,14,1,10,0,6,0,6,8
18,1,10,0,9,1,35,0,25,0,10,3,10,8,19,3
17,3,10,0,5,1,30,1,45,0,8,2,4,4,21,0
24,0,8,0,4,0,26,0,35,1,6,0,3,0,13,1
14,0,7,1,6,2,34,1,41,0,7,5,0,0,16,4
18,3,7,0,9,0,39,0,42,0,7,0,9,0,19,1
13,0,8,1,7,1,32,0,37,0,9,0,0,0,16,0
10,0,9,0,8,0,30,0,32,0,8,0,8,0,15,0
12,0,7,0,3,0,15,0,18,0,9,0,4,1,9,1
22,0,9,0,4,0,30,0,28,0,8,1,3,0,16,4
10,1,9,0,8,0,27,0,33,0,9,0,5,1,12,2
21,0,10,0,9,0,26,0,32,0,8,0,9,0,14,2
14,0,7,0,6,0,32,0,27,0,5,0,7,0,19,1
19,1,5,0,7,1,30,0,38,0,9,1,6,1,23,1
18,0,7,7,7,3,32,0,33,0,7,7,8,4,15,6
20,0,9,0,7,2,33,0,24,0,9,0,6,3,18,1
19,0,6,5,3,6,35,1,41,0,8,6,4,9,16,14
19,1,7,0,7,2,18,2,37,3,5,1,6,5,15,1
17,1,8,0,6,4,31,0,39,0,7,1,6,5,16,3
20,0,10,0,8,0,26,0,41,0,10,0,7,0,20,0
13,4,9,0,8,1,36,0,45,0,9,0,7,4,22,1
13,1,6,1,9,0,36,0,37,0,7,1,8,0,23,2
20,1,5,2,5,1,30,0,40,0,4,2,4,2,-,-
14,4,8,0,5,0,22,1,29,0,6,0,3,0,16,2
24,0,10,0,6,0,33,0,31,0,9,0,5,0,14,5
24,0,9,0,5,0,32,0,33,0,8,0,5,0,18,1
20,0,7,0,8,2,32,1,41,0,7,1,8,1,18,2
20,0,9,0,9,1,37,0,45,0,8,0,8,0,19,1
31,0,9,0,7,0,29,1,40,0,7,0,6,0,16,1
12,0,7,0,8,0,32,0,34,0,8,0,9,0,21,0
20,1,4,1,4,1,39,0,43,0,4,1,3,2,14,4
18,2,5,1,4,0,34,0,22,0,4,1,5,2,13,1
9,2,9,1,7,1,31,0,34,0,6,4,6,2,16,2
18,3,9,1,5,0,38,0,33,2,8,0,6,0,15,2
18,0,10,1,5,3,31,0,27,0,9,3,5,5,17,0
25,1,9,0,5,1,33,1,48,0,8,1,6,3,19,1
15,0,7,3,6,3,31,1,46,0,10,5,5,8,18,12
19,1,10,0,4,4,28,3,44,0,9,2,4,6,16,0
25,1,8,3,4,4,37,0,45,0,8,4,4,4,19,4
13,2,7,1,6,1,33,1,34,0,4,2,4,2,17,4
21,0,10,0,7,3,28,0,32,0,10,0,7,2,16,5
15,1,8,1,4,5,28,1,33,3,8,3,5,4,15,3
19,2,8,0,5,5,34,0,59,0,7,5,6,9,19,3
20,1,8,2,9,2,23,0,35,1,6,4,8,5,13,2
20,2,10,0,8,3,27,2,54,0,6,5,5,3,17,3
22,0,5,2,5,4,35,0,42,0,2,3,4,5,19,2
12,3,6,1,5,0,33,0,35,0,6,2,4,0,16,2
20,3,6,4,4,5,36,1,55,0,4,4,4,5,16,10
22,0,8,1,7,2,37,0,42,0,9,0,6,3,19,0
14,1,7,0,4,0,28,0,34,0,5,1,0,0,16,1
24,0,5,3,7,2,30,0,37,0,5,2,8,3,18,2
22,0,9,0,7,0,33,0,40,0,9,0,7,0,20,0
26,1,10,0,6,0,35,0,46,0,8,1,4,0,16,4
16,0,9,0,7,0,31,0,33,2,9,0,8,2,17,1
24,0,8,0,5,1,27,0,30,0,8,1,4,2,19,0
17,1,10,0,9,0,32,0,28,0,10,0,8,0,17,1
24,0,8,4,5,5,36,2,44,0,9,6,5,8,21,2
24,0,4,1,5,0,26,0,31,0,7,3,5,0,16,1
19,0,7,0,5,4,25,2,35,0,8,3,4,2,17,1
23,2,3,2,4,1,34,0,35,0,2,3,4,1,17,0
25,1,4,3,7,1,34,1,34,1,3,4,7,2,18,3
16,1,3,1,6,1,21,0,16,0,0,0,1,0,5,2
16,1,8,0,8,0,33,0,33,0,8,0,8,0,20,1
14,2,7,0,10,1,40,0,36,0,7,0,8,3,16,1
24,0,7,0,7,3,34,0,43,0,8,1,6,3,22,2
15,2,7,0,5,0,31,0,33,0,7,1,4,3,15,4
17,1,9,0,7,1,38,1,45,0,8,1,8,1,22,1
17,2,9,1,6,3,29,0,21,0,10,2,7,9,15,1
21,1,7,3,7,4,37,2,28,0,7,7,5,2,22,1
31,0,6,2,6,0,35,2,36,0,7,4,5,6,21,1
21,0,10,0,10,0,33,0,39,1,9,0,10,0,18,1
21,1,8,0,4,0,37,1,42,0,7,1,7,2,20,2
26,5,9,0,7,2,32,6,43,0,9,1,8,2,20,4
15,4,4,1,6,1,31,3,38,0,3,1,6,2,16,3
22,0,7,1,5,5,35,1,40,0,6,1,4,4,16,2
20,0,10,0,5,1,33,0,36,0,7,1,6,1,14,0
13,2,6,0,8,1,33,1,29,0,6,3,9,2,14,9
22,0,8,0,7,0,36,0,26,0,8,0,6,0,20,0
24,1,10,0,7,0,36,0,33,0,8,3,8,1,20,0
20,0,8,1,8,3,38,0,45,0,8,2,6,5,19,2
26,1,10,2,6,3,43,2,48,0,9,2,6,4,23,1
19,3,8,1,9,0,29,0,40,0,8,2,8,0,17,0
14,0,6,1,6,0,21,0,24,0,6,1,6,0,13,2
18,2,8,0,5,2,33,0,32,0,8,0,4,2,14,2
14,0,5,1,9,3,30,0,31,0,8,4,8,4,15,1
5,0,9,1,5,5,30,0,39,0,7,0,4,3,17,1
19,0,9,0,3,4,26,0,26,0,8,1,4,4,15,1
26,0,7,0,7,1,22,0,36,1,5,2,6,1,17,0
10,0,7,2,5,2,20,0,36,0,7,3,6,4,17,1
24,0,10,0,5,3,33,0,42,0,10,0,6,4,17,1
15,1,8,4,9,7,34,0,27,0,9,7,10,9,19,8
23,1,7,0,7,0,37,0,36,0,7,0,7,0,-,-
17,0,6,0,8,2,37,0,36,0,9,2,5,2,18,7
19,0,6,0,3,1,-,-,41,0,9,2,4,1,19,0
24,0,8,1,2,1,37,0,46,0,6,1,2,0,19,0
18,0,8,0,5,2,30,0,33,0,7,0,6,3,12,0
16,1,8,1,6,2,30,0,35,0,9,2,4,6,17,11
17,2,10,0,6,0,35,0,36,0,10,0,6,0,15,6
30,0,8,0,4,0,33,0,54,0,8,1,6,1,24,1
16,1,9,0,5,5,35,1,36,0,9,2,6,6,15,1
18,0,6,0,6,1,39,1,35,0,7,0,7,0,17,2
15,2,7,0,9,0,28,0,17,0,7,0,9,0,13,1
14,2,5,0,3,0,19,0,36,0,6,0,4,0,14,1
23,0,7,1,9,0,27,0,35,0,7,1,7,1,16,2
17,0,8,0,6,0,24,0,40,0,8,0,5,0,14,2
14,0,6,1,5,0,29,0,27,0,8,2,6,0,13,1
18,0,10,0,9,0,34,0,36,0,8,0,7,1,19,1
17,0,3,5,7,6,32,0,42,0,6,5,7,9,0,0
17,0,10,1,6,6,25,1,36,0,10,3,8,5,13,2
5,3,4,0,6,1,33,0,36,0,3,0,7,0,20,0
18,0,8,0,5,0,29,1,36,0,9,0,4,1,15,0
23,1,10,1,6,5,29,1,45,0,10,5,5,5,19,1
,,,,,,,,,,,,,,,
9,1,8,0,6,1,21,0,30,0,5,0,5,1,9,1
13,1,9,3,7,2,20,0,33,0,7,4,6,3,20,0
6,3,7,1,5,2,19,1,21,2,5,1,5,2,10,8
4,1,4,0,5,4,20,0,27,0,2,0,4,4,5,5
19,1,10,0,5,1,29,4,40,0,10,3,7,7,18,0
24,1,9,0,7,3,19,0,41,0,9,1,6,3,17,5
8,2,4,2,5,2,33,2,30,0,4,1,6,5,17,1
,,,,,,,,,,,,,,,
11,3,5,1,7,4,32,1,35,0,4,1,5,5,17,7
1,8,4,0,2,0,10,0,15,0,1,5,0,0,no,no
16,0,8,1,4,3,21,0,31,1,6,2,4,0,13,1
2,3,7,2,10,1,17,0,20,0,3,0,6,3,15,3
38,1,6,4,9,2,33,1,48,1,5,5,7,1,14,4
8,3,6,0,7,5,20,0,29,0,5,0,6,5,8,4
10,0,5,2,9,0,31,0,23,0,2,2,8,0,12,3
11,5,5,0,6,3,30,0,32,0,6,4,4,4,no,no
5,2,6,3,5,1,12,2,29,0,3,1,5,2,7,3
10,0,5,0,6,1,23,0,34,1,5,0,6,2,16,5
14,0,9,4,8,5,28,0,28,0,5,7,7,5,16,2
15,2,9,0,8,0,30,0,26,0,7,0,8,0,12,1
10,3,6,0,5,3,no,no,36,0,4,0,3,3,no,no
5,5,7,6,6,10,24,0,36,0,7,10,6,9,15,9
25,0,9,1,6,1,31,2,45,1,9,1,5,1,19,1
6,2,no,no,3,2,29,1,28,0,4,0,3,1,14,2
12,2,9,2,7,4,32,0,48,0,7,9,8,8,14,6
18,1,7,0,5,2,34,0,35,0,7,0,7,2,20,0
10,0,6,1,8,2,33,0,37,0,5,1,8,6,14,1
8,0,5,0,8,1,32,0,36,0,7,0,9,1,9,14
13,1,4,4,9,0,26,2,31,0,3,4,7,0,14,2
15,1,8,1,7,1,31,2,28,0,5,2,7,2,no,no
21,2,6,0,6,0,31,0,35,0,4,1,5,0,no,no
14,1,7,3,8,6,28,3,41,0,4,8,9,3,9,4
12,1,8,0,6,0,28,0,31,0,8,1,6,1,14,1
10,0,9,0,9,0,25,0,26,0,7,0,8,1,no,no
16,1,9,1,6,4,31,0,34,0,8,2,6,5,16,2
12,0,5,0,10,0,32,0,44,0,5,2,10,1,16,2
2,2,1,0,5,1,20,1,23,0,1,0,3,2,no,no
15,0,6,0,5,0,30,0,36,0,5,1,2,1,19,3
,,,,,,,,,,,,,,,
13,2,3,2,6,4,32,2,41,1,6,4,7,7,22,1
18,1,3,0,6,1,11,0,32,0,2,0,5,1,4,4
4,2,5,0,7,1,25,1,26,0,4,2,5,3,13,0
11,4,4,3,5,2,14,1,37,0,4,2,4,3,10,5
19,1,9,1,6,4,35,0,45,1,8,1,6,4,19,2
5,1,6,2,7,2,no,no,24,0,6,3,6,8,no,no
9,0,8,1,8,1,29,1,40,0,7,1,8,3,10,10
18,0,10,0,5,0,30,0,36,0,8,0,5,0,16,4
9,0,4,0,3,0,19,0,35,1,6,1,4,0,15,0
13,0,9,1,9,0,33,0,36,0,8,2,10,0,16,2
14,2,8,0,10,0,35,0,38,0,7,0,10,0,13,5
18,0,6,0,9,0,32,0,36,0,6,0,8,1,21,2
12,1,7,0,5,0,21,0,32,0,4,0,3,0,13,3
22,1,9,1,8,0,32,0,27,0,9,1,8,0,17,1
19,0,9,0,5,0,21,0,20,0,8,0,4,1,18,0
12,2,2,2,1,0,26,0,40,1,3,0,0,1,16,0
16,2,8,2,8,3,30,1,33,0,7,3,8,2,16,1
16,0,8,2,6,5,34,0,40,0,8,2,5,5,20,1
16,0,3,2,7,2,25,0,24,0,4,12,0,0,0,0
19,0,8,0,7,0,33,0,45,0,7,1,7,0,20,0
17,3,2,9,5,6,34,0,40,1,4,3,5,6,19,4
17,1,9,1,10,3,31,0,40,0,7,1,10,4,17,1
,,,,,,,,,,,,,,,
5,0,4,0,9,0,27,0,12,0,8,1,7,0,13,1
19,0,10,0,6,4,31,0,27,0,9,2,4,6,11,3
13,1,10,0,7,2,32,1,23,0,10,1,8,3,13,14
17,0,10,2,6,2,37,0,41,0,8,4,5,6,16,2
13,0,8,0,5,2,29,0,32,0,7,2,4,3,13,1
18,2,5,0,8,0,30,0,53,0,7,1,9,0,18,0
9,0,8,0,6,0,31,0,44,0,7,2,6,1,20,0
14,0,6,0,6,0,26,0,41,0,5,0,6,0,18,2
8,0,9,0,7,0,30,0,21,1,8,0,6,0,12,4
10,0,4,0,4,0,30,0,37,0,6,0,5,0,16,2
21,0,6,0,7,1,36,0,70,0,7,2,6,1,18,2
16,0,8,1,6,3,34,0,33,0,8,1,3,3,18,2
11,1,1,0,0,0,29,0,35,1,1,2,1,0,15,4
18,2,7,0,7,2,34,0,52,0,6,1,7,4,18,0
20,0,9,1,5,5,37,1,45,0,8,2,6,4,21,2
11,0,5,1,6,2,32,0,36,0,6,1,6,3,19,4
12,1,10,1,5,4,33,0,60,0,9,1,3,4,17,0
15,0,10,0,9,0,37,0,60,0,7,0,7,0,24,1
7,0,4,2,10,0,27,0,36,0,6,3,9,2,17,0
24,0,9,1,6,4,35,0,60,0,7,3,6,3,21,0
12,0,7,2,6,2,33,0,39,0,0,0,6,5,15,3
8,3,9,0,4,6,30,0,18,0,6,3,6,4,15,4
12,0,3,4,7,8,28,0,37,0,8,16,no,no,14,1
14,0,9,0,9,0,35,0,65,0,9,0,8,2,20,0
10,0,3,6,5,5,31,0,32,1,4,6,6,4,18,1
17,0,5,1,7,3,36,0,59,0,9,2,7,3,16,4
22,0,4,0,5,1,33,0,17,0,2,0,7,5,16,2
21,0,7,1,8,0,27,0,40,0,7,1,8,0,21,0
14,0,9,2,8,5,31,0,52,0,9,2,7,4,21,2
13,0,4,1,3,2,28,1,44,0,4,6,5,6,12,1
11,0,1,1,7,0,9,0,3,0,6,4,0,0,3,7
11,0,8,4,9,2,32,1,46,0,8,3,8,3,20,0
17,0,6,1,6,1,30,0,38,0,6,0,5,1,16,1
17,0,10,0,5,4,33,0,36,0,10,5,3,6,18,1
12,2,7,0,3,5,35,0,35,0,7,3,5,3,17,3
,,,,,,,,,,,,,,,
15,0,91,1,8,3,29,0,32,0,9,1,8,4,16,1
10,0,10,0,6,5,30,0,13,0,9,0,7,6,14,0
13,1,4,0,8,0,30,0,33,0,9,1,7,0,18,3
17,0,10,0,6,4,30,1,37,0,8,1,8,4,17,1
9,0,9,1,7,0,13,0,24,0,7,1,8,0,18,0
,,,,,,,,,,,,,,,
20,0,8,2,8,1,33,1,44,0,8,2,6,2,20,0
17,1,9,1,7,3,34,0,39,0,8,3,9,3,2,11
17,1,7,2,6,2,30,0,42,0,5,4,4,2,19,1
10,0,5,0,5,3,26,0,35,0,6,0,5,3,14,1
13,2,7,0,9,0,31,0,43,0,8,0,9,2,17,1
23,0,7,0,9,0,30,0,60,0,8,2,9,0,18,2
12,2,8,2,7,3,26,0,36,0,8,2,3,7,16,2
20,0,10,0,5,5,35,1,38,0,9,2,5,5,18,1
24,0,3,1,4,2,25,0,23,0,2,1,4,1,16,0
24,1,7,3,5,6,33,0,41,0,5,5,4,8,17,1
15,0,10,0,10,1,32,0,45,0,10,0,10,2,19,3
17,0,4,4,5,3,37,0,56,0,4,3,6,3,18,5
25,2,4,0,6,3,34,0,32,0,1,0,4,0,20,0
11,1,8,1,9,0,33,0,41,0,9,0,8,0,16,4
16,2,4,1,4,0,31,1,33,0,5,1,5,1,18,1
5,6,5,5,7,3,33,0,16,0,2,8,8,2,16,8
10,0,8,0,8,0,23,1,29,0,8,0,7,0,16,0
6,4,4,0,4,0,30,0,25,0,4,3,2,1,no,no
12,1,3,0,5,1,21,0,49,0,0,0,5,1,16,1
14,0,7,0,10,0,30,0,33,0,6,0,9,0,17,1
18,1,9,0,9,0,35,0,33,0,9,0,9,0,14,0
18,0,10,1,6,1,35,0,25,0,10,1,6,2,16,2
25,1,6,0,6,2,31,2,48,0,6,2,6,1,14,1
12,3,4,3,6,4,36,0,48,0,2,5,4,5,21,1
17,2,8,0,9,4,32,0,25,0,8,0,9,3,18,1
14,1,7,2,7,1,30,2,32,0,6,2,8,0,17,0
17,0,8,0,8,1,31,0,26,0,8,0,10,0,10,2
20,0,7,1,10,0,34,0,35,0,7,2,9,0,20,1
10,0,9,1,6,2,24,0,31,0,4,6,5,4,17,2
8,0,8,0,7,0,29,0,28,0,7,0,7,0,16,1
20,0,6,3,5,10,31,0,32,1,6,3,9,6,NA,NA
23,1,9,0,6,0,35,1,34,0,9,0,6,0,15,1
17,0,8,2,8,0,36,0,33,0,8,2,8,0,19,1
14,0,8,0,7,0,42,1,36,0,8,0,8,0,19,0
7,2,8,0,7,1,30,0,21,0,6,0,7,1,12,1
18,2,10,0,9,0,35,0,33,0,10,0,9,1,16,0
17,0,8,1,10,0,39,0,43,0,8,1,10,1,22,1
8,2,7,2,7,2,32,0,34,0,7,0,7,3,18,0
15,0,8,0,7,0,29,1,29,0,8,0,7,0,17,0
11,0,8,0,6,1,30,0,35,0,8,0,5,2,14,0
18,0,8,0,7,0,32,1,39,1,5,1,8,0,19,1
17,1,8,0,7,0,27,2,27,0,8,0,7,0,17,0
5,0,4,1,5,4,21,1,13,0,3,3,6,5,12,3
7,0,4,2,8,2,28,0,27,0,4,3,7,2,11,1
17,0,9,0,6,1,33,1,40,0,8,0,4,1,17,1
23,0,8,0,8,0,32,1,41,0,8,0,8,0,20,0
15,5,9,11,9,1,27,0,18,0,7,12,8,2,10,1
